method,prompt_type,prompt_id,reuse_interval,round,staleness_rounds,draft_tokens,accepted_len,retrieval_update,selected_count,oracle_overlap,pipeline_hit,pipeline_reuse,pipeline_wait_ms
reuse_R8,pg19,1,8,48,0,32,1,1,16,0.6842105263157895,0,0,0.0
reuse_R8,pg19,1,8,49,1,32,3,0,16,0.8823529411764706,0,0,0.0
reuse_R8,pg19,1,8,50,2,32,2,0,16,0.8823529411764706,0,0,0.0
reuse_R8,pg19,1,8,51,3,32,3,0,16,0.8823529411764706,0,0,0.0
reuse_R8,pg19,1,8,52,4,32,1,0,16,0.6842105263157895,0,0,0.0
reuse_R8,pg19,1,8,53,5,32,1,0,16,0.6,0,0,0.0
reuse_R8,pg19,1,8,54,6,32,0,0,16,0.6842105263157895,0,0,0.0
reuse_R8,pg19,1,8,55,7,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R8,pg19,1,8,56,0,32,0,1,16,0.7777777777777778,0,0,0.0
reuse_R8,pg19,1,8,57,1,32,0,0,16,0.8823529411764706,0,0,0.0
reuse_R8,pg19,1,8,58,2,32,2,0,16,0.7777777777777778,0,0,0.0
reuse_R8,pg19,1,8,59,3,32,2,0,16,1.0,0,0,0.0
reuse_R8,pg19,1,8,60,4,32,1,0,16,0.8823529411764706,0,0,0.0
reuse_R8,pg19,1,8,61,5,32,0,0,16,0.8823529411764706,0,0,0.0
reuse_R8,pg19,1,8,62,6,32,2,0,16,0.7777777777777778,0,0,0.0
reuse_R8,pg19,1,8,63,7,32,3,0,16,0.6842105263157895,0,0,0.0
reuse_R8,pg19,1,8,64,0,32,1,1,16,0.6842105263157895,0,0,0.0
reuse_R8,pg19,1,8,65,1,32,3,0,16,0.6,0,0,0.0
reuse_R8,pg19,1,8,66,2,32,0,0,16,0.6,0,0,0.0
reuse_R8,pg19,1,8,67,3,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R8,pg19,1,8,68,4,32,4,0,16,1.0,0,0,0.0
reuse_R8,pg19,1,8,69,5,32,1,0,16,0.8823529411764706,0,0,0.0
reuse_R8,pg19,1,8,70,6,32,2,0,16,0.7777777777777778,0,0,0.0
reuse_R8,pg19,1,8,71,7,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R8,pg19,1,8,72,0,32,3,1,16,0.45454545454545453,0,0,0.0
reuse_R8,pg19,1,8,73,1,32,0,0,16,0.6,0,0,0.0
reuse_R8,pg19,1,8,74,2,32,2,0,16,0.6,0,0,0.0
reuse_R8,pg19,1,8,75,3,32,3,0,16,0.6842105263157895,0,0,0.0
reuse_R8,pg19,1,8,76,4,32,0,0,16,0.6842105263157895,0,0,0.0
reuse_R8,pg19,1,8,77,5,32,1,0,16,1.0,0,0,0.0
reuse_R8,pg19,1,8,78,6,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R8,pg19,1,8,79,7,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R8,pg19,1,8,80,0,32,1,1,16,0.5238095238095238,0,0,0.0
reuse_R8,pg19,1,8,81,1,32,2,0,16,0.5238095238095238,0,0,0.0
reuse_R8,pg19,1,8,82,2,32,0,0,16,0.5238095238095238,0,0,0.0
reuse_R8,pg19,1,8,83,3,32,4,0,16,1.0,0,0,0.0
reuse_R8,pg19,1,8,84,4,32,0,0,16,0.8823529411764706,0,0,0.0
reuse_R8,pg19,1,8,85,5,32,3,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,0,0,32,0,1,16,1.0,0,0,0.0
reuse_R16,pg19,1,16,1,1,32,0,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,2,2,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,3,3,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,4,4,32,4,0,16,1.0,0,0,0.0
reuse_R16,pg19,1,16,5,5,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,6,6,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,7,7,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,8,8,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,9,9,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,10,10,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,11,11,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,12,12,32,0,0,16,0.6,0,0,0.0
reuse_R16,pg19,1,16,13,13,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,14,14,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,15,15,32,4,0,16,0.6,0,0,0.0
reuse_R16,pg19,1,16,16,0,32,4,1,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,17,1,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,18,2,32,1,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,19,3,32,2,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,20,4,32,0,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,21,5,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,22,6,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,23,7,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,24,8,32,2,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,25,9,32,1,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,26,10,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,27,11,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,28,12,32,3,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,29,13,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,30,14,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,31,15,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,32,0,32,0,1,16,1.0,0,0,0.0
reuse_R16,pg19,1,16,33,1,32,0,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,34,2,32,0,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,35,3,32,0,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,36,4,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,37,5,32,4,0,16,1.0,0,0,0.0
reuse_R16,pg19,1,16,38,6,32,2,0,16,1.0,0,0,0.0
reuse_R16,pg19,1,16,39,7,32,1,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,40,8,32,2,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,41,9,32,2,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,42,10,32,2,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,43,11,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,44,12,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,45,13,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,46,14,32,2,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,47,15,32,3,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,48,0,32,1,1,16,0.6,0,0,0.0
reuse_R16,pg19,1,16,49,1,32,1,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,50,2,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,51,3,32,0,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,52,4,32,0,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,53,5,32,0,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,54,6,32,2,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,55,7,32,2,0,16,1.0,0,0,0.0
reuse_R16,pg19,1,16,56,8,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,57,9,32,0,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,58,10,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,59,11,32,1,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,60,12,32,1,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,61,13,32,3,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,62,14,32,0,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,63,15,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,64,0,32,4,1,16,0.6,0,0,0.0
reuse_R16,pg19,1,16,65,1,32,3,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,66,2,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,67,3,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,68,4,32,2,0,16,0.6842105263157895,0,0,0.0
reuse_R16,pg19,1,16,69,5,32,0,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,70,6,32,2,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,71,7,32,3,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,72,8,32,0,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,73,9,32,1,0,16,1.0,0,0,0.0
reuse_R16,pg19,1,16,74,10,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,75,11,32,1,0,16,0.8823529411764706,0,0,0.0
reuse_R16,pg19,1,16,76,12,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R16,pg19,1,16,77,13,32,2,0,16,0.6,0,0,0.0
reuse_R16,pg19,1,16,78,14,32,0,0,16,0.6,0,0,0.0
reuse_R16,pg19,1,16,79,15,32,4,0,16,0.6,0,0,0.0
reuse_R16,pg19,1,16,80,0,32,0,1,16,0.6,0,0,0.0
reuse_R16,pg19,1,16,81,1,32,2,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,0,0,32,0,1,16,1.0,0,0,0.0
reuse_R32,pg19,1,32,1,1,32,0,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,2,2,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,3,3,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,4,4,32,4,0,16,1.0,0,0,0.0
reuse_R32,pg19,1,32,5,5,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,6,6,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,7,7,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,8,8,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,9,9,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,10,10,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,11,11,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,12,12,32,0,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,13,13,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,14,14,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,15,15,32,4,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,16,16,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,17,17,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,18,18,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,19,19,32,2,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,20,20,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,21,21,32,2,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,22,22,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,23,23,32,1,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,24,24,32,1,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,25,25,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,26,26,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,27,27,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,28,28,32,3,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,29,29,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,30,30,32,0,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,31,31,32,2,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,32,0,32,0,1,16,1.0,0,0,0.0
reuse_R32,pg19,1,32,33,1,32,0,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,34,2,32,0,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,35,3,32,1,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,36,4,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,37,5,32,4,0,16,1.0,0,0,0.0
reuse_R32,pg19,1,32,38,6,32,2,0,16,1.0,0,0,0.0
reuse_R32,pg19,1,32,39,7,32,2,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,40,8,32,2,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,41,9,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,42,10,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,43,11,32,4,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,44,12,32,4,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,45,13,32,1,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,46,14,32,1,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,47,15,32,1,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,48,16,32,0,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,49,17,32,1,0,16,0.8823529411764706,0,0,0.0
reuse_R32,pg19,1,32,50,18,32,1,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,51,19,32,2,0,16,0.7777777777777778,0,0,0.0
reuse_R32,pg19,1,32,52,20,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,53,21,32,0,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,54,22,32,4,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,55,23,32,4,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,56,24,32,4,0,16,0.5238095238095238,0,0,0.0
reuse_R32,pg19,1,32,57,25,32,0,0,16,0.5238095238095238,0,0,0.0
reuse_R32,pg19,1,32,58,26,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,59,27,32,4,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,60,28,32,4,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,61,29,32,3,0,16,0.6842105263157895,0,0,0.0
reuse_R32,pg19,1,32,62,30,32,0,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,63,31,32,2,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,64,0,32,4,1,16,0.391304347826087,0,0,0.0
reuse_R32,pg19,1,32,65,1,32,1,0,16,0.45454545454545453,0,0,0.0
reuse_R32,pg19,1,32,66,2,32,2,0,16,0.45454545454545453,0,0,0.0
reuse_R32,pg19,1,32,67,3,32,1,0,16,0.5238095238095238,0,0,0.0
reuse_R32,pg19,1,32,68,4,32,1,0,16,0.45454545454545453,0,0,0.0
reuse_R32,pg19,1,32,69,5,32,1,0,16,0.5238095238095238,0,0,0.0
reuse_R32,pg19,1,32,70,6,32,0,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,71,7,32,1,0,16,0.5238095238095238,0,0,0.0
reuse_R32,pg19,1,32,72,8,32,0,0,16,0.5238095238095238,0,0,0.0
reuse_R32,pg19,1,32,73,9,32,4,0,16,0.6,0,0,0.0
reuse_R32,pg19,1,32,74,10,32,0,0,16,0.45454545454545453,0,0,0.0
reuse_R32,pg19,1,32,75,11,32,3,0,16,0.5238095238095238,0,0,0.0
no_update,pg19,1,0,0,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,1,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,2,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,3,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,4,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,5,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,6,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,7,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,8,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,9,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,10,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,11,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,12,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,13,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,14,0,32,3,0,0,0.0,0,0,0.0
no_update,pg19,1,0,15,0,32,3,0,0,0.0,0,0,0.0
no_update,pg19,1,0,16,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,17,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,18,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,19,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,20,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,21,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,22,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,23,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,24,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,25,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,26,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,27,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,28,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,29,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,30,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,31,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,32,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,33,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,34,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,35,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,36,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,37,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,38,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,39,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,40,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,41,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,42,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,43,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,44,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,45,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,46,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,47,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,48,0,32,3,0,0,0.0,0,0,0.0
no_update,pg19,1,0,49,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,50,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,51,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,52,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,53,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,54,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,55,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,56,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,57,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,58,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,59,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,60,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,61,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,62,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,63,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,64,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,65,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,66,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,67,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,68,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,69,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,70,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,71,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,72,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,73,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,74,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,75,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,76,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,77,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,78,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,79,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,80,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,81,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,82,0,32,3,0,0,0.0,0,0,0.0
no_update,pg19,1,0,83,0,32,2,0,0,0.0,0,0,0.0
no_update,pg19,1,0,84,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,85,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,86,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,87,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,88,0,32,0,0,0,0.0,0,0,0.0
no_update,pg19,1,0,89,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,90,0,32,1,0,0,0.0,0,0,0.0
no_update,pg19,1,0,91,0,32,3,0,0,0.0,0,0,0.0
no_update,pg19,1,0,92,0,32,4,0,0,0.0,0,0,0.0
no_update,pg19,1,0,93,0,32,2,0,0,,0,0,0.0
no_update,pg19,1,0,94,0,32,0,0,0,,0,0,0.0
no_update,pg19,1,0,95,0,32,2,0,0,,0,0,0.0
no_update,pg19,1,0,96,0,32,4,0,0,,0,0,0.0
no_update,pg19,1,0,97,0,32,1,0,0,,0,0,0.0
no_update,pg19,1,0,98,0,32,2,0,0,,0,0,0.0
no_update,pg19,1,0,99,0,32,3,0,0,,0,0,0.0
no_update,pg19,1,0,100,0,32,0,0,0,,0,0,0.0
no_update,pg19,1,0,101,0,32,3,0,0,,0,0,0.0
no_update,pg19,1,0,102,0,32,0,0,0,,0,0,0.0
no_update,pg19,1,0,103,0,32,1,0,0,,0,0,0.0
no_update,pg19,1,0,104,0,32,0,0,0,,0,0,0.0
no_update,pg19,1,0,105,0,32,2,0,0,,0,0,0.0
no_update,pg19,1,0,106,0,32,2,0,0,,0,0,0.0
reuse_R1,pg19,2,1,0,0,32,0,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,1,0,32,0,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,2,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,3,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,4,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,5,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,6,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,7,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,8,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,9,0,32,3,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,10,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,11,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,12,0,32,3,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,13,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,14,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,15,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,16,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,17,0,32,2,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,18,0,32,0,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,19,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,20,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,21,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,22,0,32,3,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,23,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,24,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,25,0,32,3,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,26,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,27,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,28,0,32,0,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,29,0,32,3,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,30,0,32,2,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,31,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,32,0,32,3,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,33,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,34,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,35,0,32,2,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,36,0,32,4,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,37,0,32,2,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,38,0,32,0,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,39,0,32,2,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,40,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,41,0,32,1,1,16,1.0,0,0,0.0
reuse_R1,pg19,2,1,42,0,32,0,1,16,1.0,0,0,0.0
