network,method,prompt_type,prompt_id,tokens,total_ms,tps,server_model_ms,http_rpc_ms,local_draft_ms,sim_network_ms,avg_rtt_ms,rounds,acceptance_rate,accepted_per_round,generated_per_round,prefetched_tokens,reused_branch_count,selected_offset,exposed_branch_ms,method_label,direct_tps,direct_total_ms,speedup_vs_direct,ms_saved_vs_direct
good,tree_k8_b3,humaneval,4,136,2766.937424000048,49.15181630793456,1545.3903675079346,1589.512725333199,2311.2559680004097,580.88,94.36490110144341,23,0.6141304347826086,4.913043478260869,5.913043478260869,2.9565217391304346,0.43478260869565216,3.4782608695652173,0.0,Tree K=8 B=3,43.18114497841436,2964.2567389999817,1.1382703337881581,197.3193149999338
good,direct,humaneval,5,128,2894.3585383333016,44.22396130429232,2866.550922393799,2869.183004999968,0.0,25.175533333333334,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,44.22396130429232,2894.3585383333016,1.0,0.0
good,sync_k8,humaneval,5,136,3867.868423461914,35.161485632511244,2431.593894958496,2472.4475839998877,831.0389518737793,557.62,137.7303447272676,22,0.6477272727272727,5.181818181818182,6.181818181818182,0.0,0.0,0.0,0.0,Sync K=8,44.22396130429232,2894.3585383333016,0.7950777043823642,-973.5098851286125
good,tree_k8_b3,humaneval,5,136,3599.294544999907,37.785182151577295,2444.310188293457,2488.7454446666925,2445.209676000786,557.62,138.47115657575876,22,0.6477272727272727,5.181818181818182,6.181818181818182,3.1818181818181817,0.45454545454545453,3.6363636363636362,0.0,Tree K=8 B=3,44.22396130429232,2894.3585383333016,0.8544051920538814,-704.9360066666054
good,direct,humaneval,6,128,2885.9252160000774,44.35319366224235,2857.7182292938232,2860.7362160000775,0.0,25.189,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,44.35319366224235,2885.9252160000774,1.0,0.0
good,sync_k8,humaneval,6,136,2940.5722618103027,46.249501080539474,1668.8258647918701,1706.8822063331488,721.3573455810547,506.43,110.66561031665746,20,0.725,5.8,6.8,0.0,0.0,0.0,0.0,Sync K=8,44.35319366224235,2885.9252160000774,1.0427546984043101,-54.647045810225336
good,tree_k8_b3,humaneval,6,136,2658.6358609999934,51.15405309730769,1675.044298171997,1718.2129233332719,2048.523820999776,506.43,111.2321461666636,20,0.725,5.8,6.8,4.15,0.6,4.8,0.0,Tree K=8 B=3,44.35319366224235,2885.9252160000774,1.153334154172868,227.28935500008402
good,direct,humaneval,7,76,1717.964382333381,44.238402601091735,1689.2471313476562,1692.8504490000478,0.0,25.113933333333335,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,44.238402601091735,1717.964382333381,1.0,0.0
good,sync_k8,humaneval,7,130,3818.819999694824,34.041929185033275,1870.4626560211182,1937.771716667421,1087.8124237060547,782.62,87.75457150540069,31,0.4194915254237288,3.193548387096774,4.193548387096774,0.0,0.0,0.0,0.0,Sync K=8,44.238402601091735,1717.964382333381,0.7695108137605577,-2100.8556173614434
good,tree_k8_b3,humaneval,7,130,3564.4891590000043,36.470864183093965,1807.732105255127,1878.668345667103,3238.8308550006286,757.34,87.86694485557011,30,0.4291845493562232,3.3333333333333335,4.333333333333333,1.7333333333333334,0.26666666666666666,2.1333333333333333,0.05863599999808381,Tree K=8 B=3,44.238402601091735,1717.964382333381,0.8244163902562323,-1846.5247766666232
good,direct,humaneval,8,128,2985.4079906666466,42.875211830399564,2957.8988552093506,2960.25952399998,0.0,25.148466666666668,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,42.875211830399564,2985.4079906666466,1.0,0.0
good,sync_k8,humaneval,8,128,2312.544822692871,55.350278508742086,1143.6810493469238,1183.569653666571,668.4703826904297,454.74,91.01720298147617,18,0.7638888888888888,6.111111111111111,7.111111111111111,0.0,0.0,0.0,0.0,Sync K=8,42.875211830399564,2985.4079906666466,1.2909622167626795,672.8631679737755
good,tree_k8_b3,humaneval,8,129,2059.5027780000237,62.63647778386173,1139.1737461090088,1177.8451546666531,1806.8125319996398,454.74,90.69917525925852,18,0.7708333333333334,6.166666666666667,7.166666666666667,3.9444444444444446,0.6666666666666666,5.333333333333333,0.0617186111134692,Tree K=8 B=3,42.875211830399564,2985.4079906666466,1.460901885024646,925.9052126666229
good,direct,humaneval,9,128,2945.046292666611,43.46281425821038,2917.024612426758,2919.852025999944,0.0,25.194266666666664,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,43.46281425821038,2945.046292666611,1.0,0.0
good,sync_k8,humaneval,9,132,2936.126470565796,44.95719149814531,1700.1471519470215,1733.6254659997098,715.2442932128906,481.23,116.57134031577422,19,0.743421052631579,5.947368421052632,6.947368421052632,0.0,0.0,0.0,0.0,Sync K=8,43.46281425821038,2945.046292666611,1.0343828917993416,8.919822100815054
good,tree_k8_b3,humaneval,9,132,2653.607375999968,49.74360607897315,1720.808744430542,1756.619587000017,1879.8114170003828,481.23,117.78155721052721,19,0.743421052631579,5.947368421052632,6.947368421052632,4.315789473684211,0.631578947368421,5.052631578947368,0.0,Tree K=8 B=3,43.46281425821038,2945.046292666611,1.14450955208397,291.43891666664285
good,direct,humaneval,10,128,2888.611629666674,44.31194511765167,2860.687732696533,2863.4985630000074,0.0,25.11306666666667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,44.31194511765167,2888.611629666674,1.0,0.0
good,sync_k8,humaneval,10,131,2434.251308441162,53.81531460853537,1160.094976425171,1190.3789503334306,733.5238456726074,504.71,84.75444751667153,20,0.69375,5.55,6.55,0.0,0.0,0.0,0.0,Sync K=8,44.31194511765167,2888.611629666674,1.2144651846280166,454.36032122551205
good,tree_k8_b3,humaneval,10,131,2242.7803780000204,58.40964246210237,1170.8219051361084,1211.8985150001408,1963.0622209998592,504.71,85.83042575000705,20,0.69375,5.55,6.55,3.3,0.6,4.8,0.08388119999267474,Tree K=8 B=3,44.31194511765167,2888.611629666674,1.3181466601617287,645.8312516666538
medium,direct,gsm8k,1,128,2882.0784587142984,44.41239259568981,2823.6172199249268,2826.8101730000126,0.0,55.26828571428571,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,44.41239259568981,2882.0784587142984,1.0,0.0
medium,sync_k8,gsm8k,1,130,2998.225450515747,43.35898088572283,1147.3186016082764,1181.060262285397,704.190731048584,1107.3,114.41801311426983,20,0.6875,5.5,6.5,0.0,0.0,0.0,0.0,Sync K=8,44.41239259568981,2882.0784587142984,0.9762811312698967,-116.14699180144862
medium,tree_k8_b3,gsm8k,1,130,2714.0715889999,47.89851547280052,1137.7248764038086,1170.1442309999422,2046.756359000483,1107.3,113.8722115499971,20,0.6875,5.5,6.5,3.7,0.55,4.4,0.014448100000663544,Tree K=8 B=3,44.41239259568981,2882.0784587142984,1.0784943722543117,168.00686971439836
medium,direct,gsm8k,2,128,2887.1480434285936,44.33440823768612,2829.2508125305176,2831.840272000022,0.0,55.30777142857143,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,44.33440823768612,2887.1480434285936,1.0,0.0
medium,sync_k8,gsm8k,2,129,3186.8350505828857,40.47903263032247,1282.7816009521484,1320.04000628573,752.098560333252,1108.43,121.4235003142865,20,0.68125,5.45,6.45,0.0,0.0,0.0,0.0,Sync K=8,44.33440823768612,2887.1480434285936,0.9130387488946696,-299.68700715429213
medium,tree_k8_b3,gsm8k,2,129,2900.1851970000416,44.47991808710626,1268.8746452331543,1304.80592071453,2140.8091569999215,1108.43,120.66179603572652,20,0.68125,5.45,6.45,3.15,0.45,3.6,0.0,Tree K=8 B=3,44.33440823768612,2887.1480434285936,1.0032820974769763,-13.037153571448016
medium,direct,gsm8k,3,128,2919.1565037142605,43.84828283003534,2861.478090286255,2863.893417999975,0.0,55.26308571428571,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,43.84828283003534,2919.1565037142605,1.0,0.0
medium,sync_k8,gsm8k,3,135,2633.8682174682617,51.255411756995684,1049.039602279663,1076.9541655711719,610.2452278137207,941.63,118.74024503359837,17,0.8676470588235294,6.9411764705882355,7.9411764705882355,0.0,0.0,0.0,0.0,Sync K=8,43.84828283003534,2919.1565037142605,1.1689263170389557,285.28828624599873
medium,tree_k8_b3,gsm8k,3,135,2423.1832730000633,55.71184049684403,1036.571741104126,1068.0100965714046,1769.2738330010798,941.63,118.2141233277297,17,0.8676470588235294,6.9411764705882355,7.9411764705882355,3.2941176470588234,0.47058823529411764,3.764705882352941,0.0,Tree K=8 B=3,43.84828283003534,2919.1565037142605,1.2705592306269826,495.97323071419714
medium,direct,gsm8k,4,128,2888.839159857186,44.308455028810904,2830.7502269744873,2833.5932170000433,0.0,55.24594285714286,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,44.308455028810904,2888.839159857186,1.0,0.0
medium,sync_k8,gsm8k,4,129,2485.762357711792,51.89554810007977,887.7918720245361,916.8633484283837,622.3788261413574,941.02,109.2872557899049,17,0.8235294117647058,6.588235294117647,7.588235294117647,0.0,0.0,0.0,0.0,Sync K=8,44.308455028810904,2888.839159857186,1.1712335279200206,403.07680214539414
medium,tree_k8_b3,gsm8k,4,129,2176.86461400001,59.2595419900557,896.4138031005859,929.3250641427421,1738.1766720011456,941.02,110.02029789074952,17,0.8235294117647058,6.588235294117647,7.588235294117647,5.176470588235294,0.7647058823529411,6.117647058823529,0.061421647060074865,Tree K=8 B=3,44.308455028810904,2888.839159857186,1.3374319179380794,711.974545857176
medium,direct,gsm8k,5,128,2837.663778428564,45.10752858496985,2779.5779705047607,2782.4304069999926,0.0,55.23337142857143,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,45.10752858496985,2837.663778428564,1.0,0.0
