network,method,method_family,prompt_type,prompt_id,detail_index,tokens,total_ms,overhead_ms,server_ms,http_ms,ul_ms,dl_ms,round_id,K,drafted,accepted,draft_time_ms,server_time_ms,rtt_ms,correction,verify_prefix_len,verify_draft_len,verify_input_len,slot_id,draft_ms,verify_ms,tree_branch_width,selected_offset,stale_branches,base_accepted,base_draft_ms,branch_draft_ms,streamed_branch_tokens,exposed_branch_ms,active_spec_branches,base_wait_ms,total_wait_ms,prefetched_tokens
good,sync_k8,sync_spec,gsm8k,9,9,,,,,,,,9.0,8.0,8.0,8.0,35.21895408630371,56.25629425048828,83.333349666665,76304.0,133.0,8.0,141.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,9,10,,,,,,,,10.0,8.0,8.0,8.0,34.73329544067383,60.54520606994629,87.31030433335181,220.0,142.0,8.0,150.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,9,11,,,,,,,,11.0,8.0,8.0,8.0,34.68656539916992,62.29567527770996,89.35744133336145,633.0,151.0,8.0,159.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,9,12,,,,,,,,12.0,8.0,8.0,8.0,35.17460823059082,67.54279136657715,94.37023933337554,488.0,160.0,8.0,168.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,9,13,,,,,,,,13.0,8.0,8.0,8.0,35.80021858215332,71.1832046508789,97.73537333338115,19.0,169.0,8.0,177.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,9,14,,,,,,,,14.0,8.0,8.0,4.0,39.86549377441406,72.05653190612793,98.94026999997298,1052.0,178.0,8.0,186.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,9,15,,,,,,,,15.0,8.0,8.0,8.0,38.07425498962402,73.35519790649414,99.93100466668811,2790.0,183.0,8.0,191.0,,,,,,,,,,,,,,,
good,tree_k8_b3,tree_async,gsm8k,9,0,,,,,,,,,,18.0,4.0,,,59.5454710000334,,56.0,8.0,64.0,0.0,97.79644999991888,32.49335289001465,3.0,0.0,2.0,4.0,38.000712999973985,59.79573699994489,10.0,0.0,2.0,59.90290299996559,59.904426000002786,0.0
good,tree_k8_b3,tree_async,gsm8k,9,1,,,,,,,,,,16.0,8.0,,,62.26747666669826,,61.0,8.0,69.0,100.0,104.94443299990053,35.34078598022461,3.0,0.0,2.0,8.0,48.12735899997733,56.817073999923196,8.0,0.0,2.0,61.85355799993886,61.854639999978644,0.0
good,tree_k8_b3,tree_async,gsm8k,9,2,,,,,,,,,,14.0,8.0,,,63.71058533335811,,70.0,8.0,78.0,201.0,93.80586300005689,36.90695762634277,3.0,8.0,2.0,8.0,39.82375199996113,53.982111000095756,6.0,0.30980100007127476,2.0,63.32882799995332,63.32974899999044,2.0
good,tree_k8_b3,tree_async,gsm8k,9,3,,,,,,,,,,16.0,8.0,,,66.68840566667708,,79.0,8.0,87.0,301.0,88.49173700014035,40.10272026062012,3.0,8.0,2.0,8.0,24.086534000048232,64.40520300009211,8.0,0.0,2.0,66.20288999999957,66.20380200001819,3.0
good,tree_k8_b3,tree_async,gsm8k,9,4,,,,,,,,,,16.0,8.0,,,68.25003433333782,,88.0,8.0,96.0,401.0,97.87182300021868,41.66674613952637,3.0,8.0,2.0,8.0,36.023033999981635,61.84878900023705,8.0,0.0,2.0,67.93096900003093,67.93205099995703,3.0
good,tree_k8_b3,tree_async,gsm8k,9,5,,,,,,,,,,18.0,8.0,,,74.50358133342286,,97.0,8.0,105.0,501.0,94.97822199989514,47.18470573425293,3.0,8.0,2.0,8.0,28.48311599996123,66.49510599993391,10.0,0.0,2.0,73.96553799992489,73.9665400000149,4.0
good,tree_k8_b3,tree_async,gsm8k,9,6,,,,,,,,,,20.0,8.0,,,79.78037533340739,,106.0,8.0,114.0,601.0,99.84462900013114,52.506446838378906,3.0,8.0,2.0,8.0,22.36519699999917,77.47943200013196,12.0,0.0,2.0,79.65158000001793,79.65249200003655,5.0
good,tree_k8_b3,tree_async,gsm8k,9,7,,,,,,,,,,20.0,8.0,,,81.5160966666577,,115.0,8.0,123.0,700.0,96.0890950002522,54.18801307678223,3.0,0.0,2.0,8.0,23.050125000054322,73.03897000019788,12.0,1.2067600000591483,2.0,81.1867859999893,81.19014299995797,0.0
good,tree_k8_b3,tree_async,gsm8k,9,8,,,,,,,,,,24.0,8.0,,,85.47223166661985,,124.0,8.0,132.0,801.0,90.86120999995728,58.43091011047363,3.0,8.0,2.0,8.0,33.6296630000561,57.231546999901184,16.0,0.0,2.0,85.17685100002836,85.18041800004994,7.0
good,tree_k8_b3,tree_async,gsm8k,9,9,,,,,,,,,,22.0,8.0,,,85.5855166666028,,133.0,8.0,141.0,901.0,90.51195299991832,58.3493709564209,3.0,8.0,2.0,8.0,8.10378899996067,82.40816399995765,14.0,0.0,2.0,84.96462000005067,84.9681969999665,6.0
good,tree_k8_b3,tree_async,gsm8k,9,10,,,,,,,,,,24.0,8.0,,,88.77179899998897,,142.0,8.0,150.0,1001.0,98.63668700029393,61.91086769104004,3.0,8.0,2.0,8.0,16.008102999990115,82.62858400030382,16.0,0.0,2.0,88.31346300007681,88.31956599999558,7.0
good,tree_k8_b3,tree_async,gsm8k,9,11,,,,,,,,,,24.0,8.0,,,89.47681466669842,,151.0,8.0,159.0,1101.0,79.01118700010556,62.660932540893555,3.0,8.0,2.0,8.0,8.024954000006801,70.98623300009876,16.0,0.0,2.0,89.16727199994057,89.16978699994615,7.0
good,tree_k8_b3,tree_async,gsm8k,9,12,,,,,,,,,,24.0,8.0,,,94.9115733332523,,160.0,8.0,168.0,1201.0,93.15986100011742,67.66533851623535,3.0,8.0,2.0,8.0,8.589819000007992,84.57004200010942,16.0,0.0,2.0,94.39671699999508,94.39899099993454,7.0
good,tree_k8_b3,tree_async,gsm8k,9,13,,,,,,,,,,24.0,8.0,,,100.18003466666991,,169.0,8.0,177.0,1301.0,82.42356099981407,72.60251045227051,3.0,8.0,2.0,8.0,7.885572999953183,74.53798799986089,16.0,0.0,2.0,99.70319100000324,99.7054050000088,7.0
good,tree_k8_b3,tree_async,gsm8k,9,14,,,,,,,,,,24.0,4.0,,,101.22426466656805,,178.0,8.0,186.0,1400.0,98.14367999990736,73.6086368560791,3.0,0.0,2.0,4.0,8.453062999933536,89.69061699997383,16.0,0.0,2.0,100.49263100006556,100.49346200003129,0.0
good,tree_k8_b3,tree_async,gsm8k,9,15,,,,,,,,,,24.0,8.0,,,103.3105703334163,,183.0,8.0,191.0,1501.0,98.59171600010086,75.87385177612305,3.0,8.0,2.0,8.0,33.90914099998099,64.68257500011987,16.0,0.0,2.0,102.89315500006069,102.8943869999921,7.0
good,direct,direct,gsm8k,10,0,128.0,3016.8009746666776,25.119666666666667,2989.7141456604004,2991.681308000011,12.584533333333333,12.535133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,0,,,,,,,,0.0,8.0,8.0,8.0,37.10484504699707,38.27810287475586,65.19073033332978,89883.0,62.0,8.0,70.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,1,,,,,,,,1.0,8.0,8.0,6.0,37.67728805541992,36.806583404541016,63.269351333242,220.0,71.0,8.0,79.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,2,,,,,,,,2.0,8.0,8.0,8.0,37.1854305267334,40.03334045410156,66.68039366667918,1493.0,78.0,8.0,86.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,3,,,,,,,,3.0,8.0,8.0,4.0,34.81149673461914,42.60993003845215,69.57795866672403,3070.0,87.0,8.0,95.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,4,,,,,,,,4.0,8.0,8.0,3.0,35.70961952209473,46.24056816101074,73.39225500006928,46629.0,92.0,8.0,100.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,5,,,,,,,,5.0,8.0,8.0,1.0,36.498069763183594,46.488046646118164,73.27648799991464,4379.0,96.0,8.0,104.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,6,,,,,,,,6.0,8.0,8.0,4.0,37.372589111328125,45.1357364654541,71.43513799999376,646.0,98.0,8.0,106.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,7,,,,,,,,7.0,8.0,8.0,8.0,37.76192665100098,46.355247497558594,72.84380633331948,304.0,103.0,8.0,111.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,8,,,,,,,,8.0,8.0,8.0,8.0,37.98198699951172,51.038265228271484,77.58105666669744,5670.0,112.0,8.0,120.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,9,,,,,,,,9.0,8.0,8.0,8.0,36.6666316986084,57.18088150024414,85.20667800004921,1318.0,121.0,8.0,129.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,10,,,,,,,,10.0,8.0,8.0,5.0,37.55998611450195,58.686256408691406,86.11187266663444,4379.0,130.0,8.0,138.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,11,,,,,,,,11.0,8.0,8.0,8.0,38.77997398376465,58.887481689453125,85.62310166664932,1124.0,136.0,8.0,144.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,12,,,,,,,,12.0,8.0,8.0,8.0,36.24844551086426,62.0732307434082,89.18805633335313,90.0,145.0,8.0,153.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,13,,,,,,,,13.0,8.0,8.0,8.0,36.40031814575195,67.39950180053711,94.55737833338581,90.0,154.0,8.0,162.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,14,,,,,,,,14.0,8.0,8.0,8.0,36.055803298950195,68.3436393737793,95.2846646666853,13.0,163.0,8.0,171.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,15,,,,,,,,15.0,8.0,8.0,8.0,35.0039005279541,71.57754898071289,98.6834696667051,25.0,172.0,8.0,180.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,gsm8k,10,16,,,,,,,,16.0,8.0,8.0,8.0,35.80594062805176,76.64990425109863,105.1129333333507,90.0,181.0,8.0,189.0,,,,,,,,,,,,,,,
good,tree_k8_b3,tree_async,gsm8k,10,0,,,,,,,,,,18.0,8.0,,,67.68746800005857,,62.0,8.0,70.0,0.0,101.84216599998308,39.7489070892334,3.0,0.0,2.0,8.0,41.96689900004458,59.8752669999385,10.0,0.0,2.0,67.30687200001739,67.30929600007585,0.0
good,tree_k8_b3,tree_async,gsm8k,10,1,,,,,,,,,,18.0,6.0,,,64.02339799996678,,71.0,8.0,79.0,100.0,98.80161600005977,37.13583946228027,3.0,0.0,2.0,6.0,38.645308000013756,60.15630800004601,10.0,0.0,2.0,63.25914499996088,63.25983800002177,0.0
good,tree_k8_b3,tree_async,gsm8k,10,2,,,,,,,,,,20.0,8.0,,,70.2040216667182,,78.0,8.0,86.0,201.0,111.0723939999616,43.364763259887695,3.0,8.0,2.0,8.0,41.82498399995893,69.24741000000267,12.0,0.0,2.0,69.47454900000594,69.47575100002723,5.0
good,tree_k8_b3,tree_async,gsm8k,10,3,,,,,,,,,,22.0,4.0,,,71.39021266667027,,87.0,8.0,95.0,300.0,94.92338300015035,44.3115234375,3.0,0.0,2.0,4.0,26.434292000089954,68.4890910000604,14.0,0.0,2.0,71.0268929999529,71.02804500004822,0.0
good,tree_k8_b3,tree_async,gsm8k,10,4,,,,,,,,,,22.0,3.0,,,73.89178500002568,,92.0,8.0,100.0,400.0,97.27725599987025,46.93341255187988,3.0,0.0,2.0,3.0,36.84519700004785,60.4320589998224,14.0,1.0027209999634579,2.0,73.61197899990657,73.61614699993879,0.0
good,tree_k8_b3,tree_async,gsm8k,10,5,,,,,,,,,,20.0,1.0,,,73.5029599999231,,96.0,8.0,104.0,500.0,102.1502620000092,46.37742042541504,3.0,0.0,2.0,1.0,33.87711599998511,68.2731460000241,12.0,0.0,2.0,73.44432399997913,73.44532599995546,0.0
good,tree_k8_b3,tree_async,gsm8k,10,6,,,,,,,,,,18.0,4.0,,,73.23100333333214,,98.0,8.0,106.0,600.0,93.32762599990474,45.99928855895996,3.0,0.0,2.0,4.0,33.79868499996519,59.52894099993955,10.0,0.0,2.0,73.12350300003345,73.12457499995162,0.0
good,tree_k8_b3,tree_async,gsm8k,10,7,,,,,,,,,,22.0,8.0,,,76.03537199999886,,103.0,8.0,111.0,701.0,111.1908170003062,49.27206039428711,3.0,8.0,2.0,8.0,38.690221000024394,72.5005960002818,14.0,0.0,2.0,75.37531200000558,75.37639400004537,6.0
good,tree_k8_b3,tree_async,gsm8k,10,8,,,,,,,,,,22.0,8.0,,,82.38904600003244,,112.0,8.0,120.0,801.0,102.4631509997107,53.57861518859863,3.0,8.0,2.0,8.0,25.4649049999216,76.9982459997891,14.0,0.0,2.0,82.29693699991003,82.29797899991809,6.0
good,tree_k8_b3,tree_async,gsm8k,10,9,,,,,,,,,,18.0,8.0,,,84.464135000048,,121.0,8.0,129.0,901.0,99.818839000136,56.894779205322266,3.0,8.0,2.0,8.0,18.475676999969437,81.34316200016656,10.0,0.0,2.0,83.91338600006293,83.91436700003396,4.0
good,tree_k8_b3,tree_async,gsm8k,10,10,,,,,,,,,,24.0,5.0,,,84.25937300001414,,130.0,8.0,138.0,1000.0,86.04454200008149,56.65445327758789,3.0,0.0,2.0,5.0,23.643941000045743,62.40060100003575,16.0,0.0,2.0,83.9319209999303,83.93327399994632,0.0
good,tree_k8_b3,tree_async,gsm8k,10,11,,,,,,,,,,24.0,8.0,,,85.32101733333289,,136.0,8.0,144.0,1101.0,111.35419300001104,58.25448036193848,3.0,8.0,2.0,8.0,34.58182999997916,76.77236300003187,16.0,0.0,2.0,84.99682300009681,84.9974940000493,7.0
good,tree_k8_b3,tree_async,gsm8k,10,12,,,,,,,,,,24.0,8.0,,,89.55433433342318,,145.0,8.0,153.0,1201.0,88.67548899991107,62.534332275390625,3.0,8.0,2.0,8.0,7.633152999915183,81.04233599999588,16.0,0.0,2.0,88.45578700004353,88.45646899999338,7.0
good,tree_k8_b3,tree_async,gsm8k,10,13,,,,,,,,,,24.0,8.0,,,92.92265833330212,,154.0,8.0,162.0,1301.0,78.03429899990988,66.11490249633789,3.0,8.0,2.0,8.0,5.5671939999228925,72.46710499998699,16.0,0.0,2.0,92.93839700001172,92.93902800004616,7.0
good,tree_k8_b3,tree_async,gsm8k,10,14,,,,,,,,,,24.0,8.0,,,95.30095566663701,,163.0,8.0,171.0,1401.0,74.30022400012604,68.2363510131836,3.0,8.0,2.0,8.0,7.348680000063723,66.95154400006231,16.0,0.0,2.0,94.99163099997077,94.99251199997616,7.0
good,tree_k8_b3,tree_async,gsm8k,10,15,,,,,,,,,,24.0,8.0,,,99.77856833333828,,172.0,8.0,180.0,1501.0,89.87300700027845,71.72608375549316,3.0,8.0,2.0,8.0,8.062942000037765,81.81006500024068,16.0,0.0,2.0,99.10533100003249,99.10586199998761,7.0
good,tree_k8_b3,tree_async,gsm8k,10,16,,,,,,,,,,24.0,8.0,,,100.88013133330386,,181.0,8.0,189.0,1601.0,70.66838299988376,73.88496398925781,3.0,8.0,2.0,8.0,9.095470000033856,61.572912999849905,16.0,0.0,2.0,100.45912099997167,100.45968199995059,7.0
good,direct,direct,humaneval,1,0,128.0,2860.0420863332665,25.15553333333333,2833.0087661743164,2834.886552999933,12.619733333333333,12.5358,,,,,,,,,,,,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,0,,,,,,,,0.0,8.0,8.0,1.0,40.14873504638672,53.7264347076416,81.08749366657557,10615.0,119.0,8.0,127.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,1,,,,,,,,1.0,8.0,8.0,0.0,36.81802749633789,54.364919662475586,81.05597666662695,2019.0,121.0,8.0,129.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,2,,,,,,,,2.0,8.0,8.0,8.0,34.15679931640625,54.84127998352051,81.95493499995352,6189.0,122.0,8.0,130.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,3,,,,,,,,3.0,8.0,8.0,5.0,35.3395938873291,56.366682052612305,83.98233800000034,1932.0,131.0,8.0,139.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,4,,,,,,,,4.0,8.0,8.0,8.0,35.15124320983887,63.71712684631348,90.09029000000244,2057.0,137.0,8.0,145.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,5,,,,,,,,5.0,8.0,8.0,8.0,35.976409912109375,64.06283378601074,90.92070800009432,340.0,146.0,8.0,154.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,6,,,,,,,,6.0,8.0,8.0,1.0,36.712646484375,67.39449501037598,94.10521899996444,421.0,155.0,8.0,163.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,7,,,,,,,,7.0,8.0,8.0,8.0,35.704612731933594,66.82896614074707,94.20779099998686,340.0,157.0,8.0,165.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,8,,,,,,,,8.0,8.0,8.0,8.0,37.282705307006836,68.23873519897461,95.57334500006067,10615.0,166.0,8.0,174.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,9,,,,,,,,9.0,8.0,8.0,2.0,39.222002029418945,73.5929012298584,100.0104210000033,2.0,175.0,8.0,183.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,10,,,,,,,,10.0,8.0,8.0,0.0,42.16408729553223,72.54838943481445,99.5155206666951,4248.0,178.0,8.0,186.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,11,,,,,,,,11.0,8.0,8.0,1.0,35.530805587768555,73.26674461364746,100.50847966671546,311.0,179.0,8.0,187.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,12,,,,,,,,12.0,8.0,8.0,2.0,36.164045333862305,76.16710662841797,103.23347066662456,57323.0,181.0,8.0,189.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,13,,,,,,,,13.0,8.0,8.0,2.0,34.69228744506836,74.26095008850098,101.45049233330037,6291.0,184.0,8.0,192.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,14,,,,,,,,14.0,8.0,8.0,8.0,35.273075103759766,77.64530181884766,104.89712199992229,18435.0,187.0,8.0,195.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,15,,,,,,,,15.0,8.0,8.0,8.0,36.23700141906738,78.88340950012207,105.45996799997735,18.0,196.0,8.0,204.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,16,,,,,,,,16.0,8.0,8.0,8.0,35.95471382141113,83.84990692138672,111.9701500000615,220.0,205.0,8.0,213.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,17,,,,,,,,17.0,8.0,8.0,7.0,35.97760200500488,85.87980270385742,113.08344433331996,1125.0,214.0,8.0,222.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,18,,,,,,,,18.0,8.0,8.0,8.0,39.76893424987793,89.08343315124512,116.40183199997604,2060.0,222.0,8.0,230.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,19,,,,,,,,19.0,8.0,8.0,8.0,36.24892234802246,89.97201919555664,117.10887633333917,11.0,231.0,8.0,239.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,1,20,,,,,,,,20.0,8.0,8.0,8.0,37.20378875732422,94.53105926513672,122.08804033334138,20.0,240.0,8.0,248.0,,,,,,,,,,,,,,,
good,tree_k8_b3,tree_async,humaneval,1,0,,,,,,,,,,18.0,1.0,,,81.4405269999615,,119.0,8.0,127.0,0.0,107.41932099983842,53.685903549194336,3.0,0.0,2.0,1.0,37.786809999943216,69.6325109998952,10.0,0.0,2.0,80.85600799995518,80.85687999994207,0.0
good,tree_k8_b3,tree_async,humaneval,1,1,,,,,,,,,,22.0,0.0,,,82.47087633330617,,121.0,8.0,129.0,100.0,111.47344299990891,55.309295654296875,3.0,0.0,2.0,0.0,34.019499999999425,77.45394299990949,14.0,0.0,2.0,81.95324700000128,81.95388799992998,0.0
good,tree_k8_b3,tree_async,humaneval,1,2,,,,,,,,,,24.0,8.0,,,83.35372266660703,,122.0,8.0,130.0,201.0,112.49300299982679,56.546688079833984,3.0,8.0,2.0,8.0,34.81828399992537,77.67471899990142,16.0,0.0,2.0,82.69191499994122,82.69311899994136,7.0
good,tree_k8_b3,tree_async,humaneval,1,3,,,,,,,,,,22.0,5.0,,,83.45302766669121,,131.0,8.0,139.0,300.0,88.28515499999412,56.8089485168457,3.0,0.0,2.0,5.0,7.4444869999297225,80.8406680000644,14.0,0.0,2.0,82.96118500004468,82.96230799999194,0.0
good,tree_k8_b3,tree_async,humaneval,1,4,,,,,,,,,,24.0,8.0,,,87.79002299999281,,137.0,8.0,145.0,401.0,119.29013999986182,60.861825942993164,3.0,8.0,2.0,8.0,42.870674000027975,76.41946599983385,16.0,0.0,2.0,87.36303199998474,87.36427399992408,7.0
good,tree_k8_b3,tree_async,humaneval,1,5,,,,,,,,,,22.0,8.0,,,89.6214649999184,,146.0,8.0,154.0,501.0,92.1702399998594,62.000274658203125,3.0,8.0,2.0,8.0,7.157831999961672,85.01240799989773,14.0,0.0,2.0,89.39049000002797,89.39141200005452,6.0
good,tree_k8_b3,tree_async,humaneval,1,6,,,,,,,,,,24.0,1.0,,,94.72418999995885,,155.0,8.0,163.0,600.0,101.97815600008653,67.47126579284668,3.0,0.0,2.0,1.0,12.656958999968992,89.32119700011754,16.0,0.0,2.0,94.57156300004499,94.57220399997368,0.0
good,tree_k8_b3,tree_async,humaneval,1,7,,,,,,,,,,24.0,8.0,,,94.279202999998,,157.0,8.0,165.0,701.0,113.90605199983383,67.21019744873047,3.0,8.0,2.0,8.0,34.28898100003153,79.61707099980231,16.0,0.0,2.0,93.59117799999694,93.59226000003673,7.0
good,tree_k8_b3,tree_async,humaneval,1,8,,,,,,,,,,24.0,8.0,,,95.90499900003937,,166.0,8.0,174.0,801.0,89.0296729999136,68.23587417602539,3.0,8.0,2.0,8.0,7.375952999950641,81.65371999996296,16.0,0.0,2.0,95.66896800004088,95.67005000008066,7.0
good,tree_k8_b3,tree_async,humaneval,1,9,,,,,,,,,,20.0,2.0,,,98.93058966661272,,175.0,8.0,183.0,900.0,94.69981699987784,72.06940650939941,3.0,0.0,2.0,2.0,7.733761999929811,86.96605499994803,12.0,0.0,2.0,98.2565680000107,98.25791000002937,0.0
good,tree_k8_b3,tree_async,humaneval,1,10,,,,,,,,,,24.0,0.0,,,104.91122333336469,,178.0,8.0,186.0,1000.0,140.85144600005606,76.91740989685059,3.0,0.0,2.0,0.0,37.204029999998056,103.647416000058,16.0,0.0,2.0,103.61640200005695,103.6174740000888,0.0
good,tree_k8_b3,tree_async,humaneval,1,11,,,,,,,,,,22.0,1.0,,,103.36621300006402,,179.0,8.0,187.0,1100.0,127.37297399996805,75.36697387695312,3.0,0.0,2.0,1.0,33.59936599997582,93.77360799999224,14.0,0.0,2.0,102.75482899999133,102.75636100004704,0.0
good,tree_k8_b3,tree_async,humaneval,1,12,,,,,,,,,,24.0,2.0,,,105.033082666638,,181.0,8.0,189.0,1200.0,140.7037499997159,76.47991180419922,3.0,0.0,2.0,2.0,46.42120899995916,94.28254099975675,16.0,0.0,2.0,104.4629979999172,104.46380999997018,0.0
good,tree_k8_b3,tree_async,humaneval,1,13,,,,,,,,,,24.0,2.0,,,102.57861933331579,,184.0,8.0,192.0,1300.0,115.86846199998035,75.27351379394531,3.0,0.0,2.0,2.0,35.15354799992565,80.7149140000547,16.0,0.0,2.0,102.27394999992612,102.27498199992624,0.0
good,tree_k8_b3,tree_async,humaneval,1,14,,,,,,,,,,24.0,8.0,,,106.64146600006663,,187.0,8.0,195.0,1401.0,116.50120599972524,79.09464836120605,3.0,8.0,2.0,8.0,34.98397099997419,81.51723499975105,16.0,0.0,2.0,106.2802300000385,106.28132200008622,7.0
good,tree_k8_b3,tree_async,humaneval,1,15,,,,,,,,,,24.0,8.0,,,106.22972700001353,,196.0,8.0,204.0,1501.0,88.73250599992843,79.21457290649414,3.0,8.0,2.0,8.0,7.241159999921365,81.49134600000707,16.0,0.0,2.0,105.66435999999158,105.6651819999388,7.0
good,tree_k8_b3,tree_async,humaneval,1,16,,,,,,,,,,24.0,8.0,,,111.34741633337882,,205.0,8.0,213.0,1601.0,83.67587600002935,83.79793167114258,3.0,8.0,2.0,8.0,7.099005999975816,76.57687000005353,16.0,0.0,2.0,111.41234000001532,111.41324199991232,7.0
good,tree_k8_b3,tree_async,humaneval,1,17,,,,,,,,,,24.0,7.0,,,112.5189783333056,,214.0,8.0,222.0,1700.0,81.16858599987609,84.96451377868652,3.0,0.0,2.0,7.0,7.350288999987242,73.81829699988884,16.0,0.0,2.0,112.39362100002381,112.39424199993664,0.0
good,tree_k8_b3,tree_async,humaneval,1,18,,,,,,,,,,24.0,8.0,,,118.21347299999356,,222.0,8.0,230.0,1801.0,121.33183800051484,90.41762351989746,3.0,8.0,2.0,8.0,36.46172399999159,84.87011400052324,16.0,0.0,2.0,117.99875900010193,118.00046200005454,7.0
good,tree_k8_b3,tree_async,humaneval,1,19,,,,,,,,,,24.0,8.0,,,119.81065633339134,,231.0,8.0,239.0,1901.0,81.81998999998541,91.88342094421387,3.0,8.0,2.0,8.0,8.253011999954651,73.56697800003076,16.0,0.0,2.0,118.84727800008932,118.84825000004184,7.0
good,tree_k8_b3,tree_async,humaneval,1,20,,,,,,,,,,24.0,8.0,,,122.13972866674698,,240.0,8.0,248.0,2001.0,91.93785700028911,94.65408325195312,3.0,8.0,2.0,8.0,7.4845480000931275,84.45330900019599,16.0,0.0,2.0,121.97050199995374,121.97139399995649,7.0
good,direct,direct,humaneval,2,0,128.0,2962.973483000044,25.127,2933.9659214019775,2937.846483000044,12.599466666666666,12.527533333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,2,0,,,,,,,,0.0,8.0,8.0,8.0,39.21031951904297,47.48678207397461,74.88517566665438,470.0,101.0,8.0,109.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,2,1,,,,,,,,1.0,8.0,8.0,8.0,36.57245635986328,51.41448974609375,78.43723533325628,17.0,110.0,8.0,118.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,2,2,,,,,,,,2.0,8.0,8.0,1.0,34.967660903930664,52.993059158325195,79.64803599998118,526.0,119.0,8.0,127.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,2,3,,,,,,,,3.0,8.0,8.0,1.0,36.20648384094238,56.76007270812988,83.7051549999884,3070.0,121.0,8.0,129.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,2,4,,,,,,,,4.0,8.0,8.0,8.0,36.90981864929199,57.62529373168945,84.75752200002884,982.0,123.0,8.0,131.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,2,5,,,,,,,,5.0,8.0,8.0,8.0,38.064002990722656,58.042287826538086,85.55905699999599,510.0,132.0,8.0,140.0,,,,,,,,,,,,,,,
good,sync_k8,sync_spec,humaneval,2,6,,,,,,,,6.0,8.0,8.0,8.0,38.11764717102051,62.91627883911133,90.61853766661876,750.0,141.0,8.0,149.0,,,,,,,,,,,,,,,
