network,method,prompt_type,prompt_id,verify_input_len,verify_ms,rtt_ms
good,tree_k8_b3,humaneval,1,204.0,,106.22972700001353
good,tree_k8_b3,humaneval,1,213.0,,111.34741633337882
good,tree_k8_b3,humaneval,1,222.0,,112.5189783333056
good,tree_k8_b3,humaneval,1,230.0,,118.21347299999356
good,tree_k8_b3,humaneval,1,239.0,,119.81065633339134
good,tree_k8_b3,humaneval,1,248.0,,122.13972866674698
good,sync_k8,humaneval,2,109.0,47.48678207397461,74.88517566665438
good,sync_k8,humaneval,2,118.0,51.41448974609375,78.43723533325628
good,sync_k8,humaneval,2,127.0,52.993059158325195,79.64803599998118
good,sync_k8,humaneval,2,129.0,56.76007270812988,83.7051549999884
good,sync_k8,humaneval,2,131.0,57.62529373168945,84.75752200002884
good,sync_k8,humaneval,2,140.0,58.042287826538086,85.55905699999599
good,sync_k8,humaneval,2,149.0,62.91627883911133,90.61853766661876
good,sync_k8,humaneval,2,158.0,65.93441963195801,93.66975900003894
good,sync_k8,humaneval,2,159.0,64.78667259216309,92.28724033329999
good,sync_k8,humaneval,2,160.0,66.8940544128418,94.71148400000412
good,sync_k8,humaneval,2,161.0,67.70181655883789,94.91458533339576
good,sync_k8,humaneval,2,164.0,68.93801689147949,96.799719999985
good,sync_k8,humaneval,2,168.0,68.75419616699219,95.97306699998128
good,sync_k8,humaneval,2,169.0,70.67084312438965,98.40118933338131
good,sync_k8,humaneval,2,174.0,69.75030899047852,97.51841366667752
good,sync_k8,humaneval,2,177.0,73.13680648803711,100.51227166658941
good,sync_k8,humaneval,2,186.0,77.04401016235352,104.78780966664262
good,sync_k8,humaneval,2,189.0,73.73642921447754,100.76917466668945
good,sync_k8,humaneval,2,190.0,75.23465156555176,102.60067866660614
good,sync_k8,humaneval,2,193.0,77.13079452514648,103.54263399995087
good,sync_k8,humaneval,2,194.0,78.07636260986328,104.3250209999355
good,sync_k8,humaneval,2,197.0,80.90949058532715,107.23588733334796
good,sync_k8,humaneval,2,206.0,80.39236068725586,107.48373466664883
good,sync_k8,humaneval,2,215.0,85.2653980255127,112.49175799996665
good,sync_k8,humaneval,2,224.0,86.3959789276123,113.57303633329522
good,sync_k8,humaneval,2,233.0,91.08638763427734,118.56810000005069
good,tree_k8_b3,humaneval,2,109.0,,74.96310533336735
good,tree_k8_b3,humaneval,2,118.0,,79.43093133339316
good,tree_k8_b3,humaneval,2,127.0,,81.09555933331245
good,tree_k8_b3,humaneval,2,129.0,,85.74346900004878
good,tree_k8_b3,humaneval,2,131.0,,83.20890400001358
good,tree_k8_b3,humaneval,2,140.0,,85.71983400001514
good,tree_k8_b3,humaneval,2,149.0,,89.483696666666
good,tree_k8_b3,humaneval,2,158.0,,90.51825999997021
good,tree_k8_b3,humaneval,2,159.0,,91.33516633330291
good,tree_k8_b3,humaneval,2,160.0,,92.05687300009241
good,tree_k8_b3,humaneval,2,161.0,,93.9078893334054
good,tree_k8_b3,humaneval,2,164.0,,94.88029199992027
good,tree_k8_b3,humaneval,2,168.0,,101.76275900010253
good,tree_k8_b3,humaneval,2,169.0,,97.02405533327278
good,tree_k8_b3,humaneval,2,174.0,,95.8363599999136
good,tree_k8_b3,humaneval,2,177.0,,102.0724113333203
good,tree_k8_b3,humaneval,2,186.0,,102.6988296667031
good,tree_k8_b3,humaneval,2,189.0,,102.07391400003016
good,tree_k8_b3,humaneval,2,190.0,,101.50720000000751
good,tree_k8_b3,humaneval,2,193.0,,105.23444200009688
good,tree_k8_b3,humaneval,2,194.0,,105.2938453333393
good,tree_k8_b3,humaneval,2,197.0,,106.14155133329692
good,tree_k8_b3,humaneval,2,206.0,,108.55138366664117
good,tree_k8_b3,humaneval,2,215.0,,110.55096000000249
good,tree_k8_b3,humaneval,2,224.0,,111.32315799994504
good,tree_k8_b3,humaneval,2,233.0,,117.71792700004724
good,sync_k8,humaneval,3,144.0,58.61377716064453,85.76623966667412
good,sync_k8,humaneval,3,146.0,62.24393844604492,89.34195800003394
good,sync_k8,humaneval,3,147.0,64.37921524047852,91.43178833334376
good,sync_k8,humaneval,3,152.0,62.43586540222168,88.89025533329654
good,sync_k8,humaneval,3,154.0,64.0707015991211,92.33630466668855
good,sync_k8,humaneval,3,155.0,63.66324424743652,90.61314433338481
good,sync_k8,humaneval,3,157.0,64.02945518493652,91.07352199995005
good,sync_k8,humaneval,3,165.0,67.09432601928711,93.6924959999407
good,sync_k8,humaneval,3,174.0,68.73798370361328,95.11998999999281
good,sync_k8,humaneval,3,183.0,76.60102844238281,103.6452300000206
good,sync_k8,humaneval,3,192.0,76.96175575256348,103.8848743333835
good,sync_k8,humaneval,3,201.0,80.88254928588867,108.41096166665429
good,sync_k8,humaneval,3,203.0,80.91068267822266,108.13729966664256
good,sync_k8,humaneval,3,209.0,85.93034744262695,113.7833776667085
good,sync_k8,humaneval,3,212.0,83.81295204162598,110.75535133335231
good,sync_k8,humaneval,3,216.0,84.04231071472168,110.73368166665063
good,sync_k8,humaneval,3,223.0,85.26110649108887,112.23784766655888
good,sync_k8,humaneval,3,231.0,89.93148803710938,117.22294500003792
good,sync_k8,humaneval,3,238.0,90.64579010009766,118.15268133324552
good,sync_k8,humaneval,3,247.0,94.59280967712402,121.48501000001676
good,sync_k8,humaneval,3,254.0,94.78998184204102,121.21617633331948
good,sync_k8,humaneval,3,263.0,153.05209159851074,179.52955866661796
good,tree_k8_b3,humaneval,3,144.0,,84.2421020000136
good,tree_k8_b3,humaneval,3,146.0,,88.29266566659678
good,tree_k8_b3,humaneval,3,147.0,,89.67516899998888
good,tree_k8_b3,humaneval,3,152.0,,92.2860643333362
good,tree_k8_b3,humaneval,3,154.0,,90.65401833326321
good,tree_k8_b3,humaneval,3,155.0,,90.18193233341805
good,tree_k8_b3,humaneval,3,157.0,,90.8712176666164
good,tree_k8_b3,humaneval,3,165.0,,98.3665843332492
good,tree_k8_b3,humaneval,3,174.0,,96.15914399994739
good,tree_k8_b3,humaneval,3,183.0,,100.35811300000711
good,tree_k8_b3,humaneval,3,192.0,,101.53986633324956
good,tree_k8_b3,humaneval,3,201.0,,105.96333166664826
good,tree_k8_b3,humaneval,3,203.0,,106.94948566665177
good,tree_k8_b3,humaneval,3,209.0,,111.06504966669402
good,tree_k8_b3,humaneval,3,212.0,,111.3125243332997
good,tree_k8_b3,humaneval,3,216.0,,112.45793799994614
good,tree_k8_b3,humaneval,3,223.0,,115.26039066660167
good,tree_k8_b3,humaneval,3,231.0,,118.98060399988773
good,tree_k8_b3,humaneval,3,238.0,,120.20418099993184
good,tree_k8_b3,humaneval,3,247.0,,123.39392599995068
good,tree_k8_b3,humaneval,3,254.0,,124.48560133330443
good,tree_k8_b3,humaneval,3,263.0,,187.13141599997908
good,sync_k8,humaneval,4,102.0,50.22549629211426,77.32827800002646
good,sync_k8,humaneval,4,104.0,46.369075775146484,73.37128266659408
good,sync_k8,humaneval,4,105.0,48.009634017944336,75.56184166668308
good,sync_k8,humaneval,4,109.0,47.54281044006348,74.48633499998546
good,sync_k8,humaneval,4,118.0,51.96046829223633,78.83596233333317
good,sync_k8,humaneval,4,127.0,52.91867256164551,80.21253633323391
good,sync_k8,humaneval,4,128.0,52.10375785827637,78.71660299999719
good,sync_k8,humaneval,4,137.0,58.586835861206055,85.99465099999296
good,sync_k8,humaneval,4,146.0,61.89537048339844,89.15938166670993
good,sync_k8,humaneval,4,155.0,62.61396408081055,89.3999983333272
good,sync_k8,humaneval,4,164.0,70.94478607177734,98.08801366664966
good,sync_k8,humaneval,4,170.0,69.5033073425293,96.29243300001394
good,sync_k8,humaneval,4,171.0,68.8331127166748,95.32964566672969
good,sync_k8,humaneval,4,180.0,71.8233585357666,98.66711733338524
good,sync_k8,humaneval,4,184.0,71.95687294006348,98.82990166669234
good,sync_k8,humaneval,4,193.0,76.34139060974121,102.75682733335731
good,sync_k8,humaneval,4,194.0,77.29959487915039,103.59337199997555
good,sync_k8,humaneval,4,195.0,77.14319229125977,104.36598033340877
good,sync_k8,humaneval,4,204.0,80.33299446105957,107.29811766657973
good,sync_k8,humaneval,4,212.0,82.22436904907227,108.9769226666594
good,sync_k8,humaneval,4,221.0,84.08522605895996,110.89053433336207
good,sync_k8,humaneval,4,226.0,90.51084518432617,117.87296733332045
good,sync_k8,humaneval,4,229.0,88.88649940490723,115.8285479999469
good,tree_k8_b3,humaneval,4,102.0,,75.2093996665729
good,tree_k8_b3,humaneval,4,104.0,,73.05605166664907
good,tree_k8_b3,humaneval,4,105.0,,75.3039560000042
good,tree_k8_b3,humaneval,4,109.0,,76.79122733327611
good,tree_k8_b3,humaneval,4,118.0,,78.21715533330969
good,tree_k8_b3,humaneval,4,127.0,,79.04043633338512
good,tree_k8_b3,humaneval,4,128.0,,78.81842300005162
good,tree_k8_b3,humaneval,4,137.0,,83.51533533335086
good,tree_k8_b3,humaneval,4,146.0,,87.44452200002407
good,tree_k8_b3,humaneval,4,155.0,,90.04413433333255
good,tree_k8_b3,humaneval,4,164.0,,95.59560566656955
good,tree_k8_b3,humaneval,4,170.0,,95.28600700001039
good,tree_k8_b3,humaneval,4,171.0,,95.60526133326262
good,tree_k8_b3,humaneval,4,180.0,,100.90525200004883
good,tree_k8_b3,humaneval,4,184.0,,102.0098083333888
good,tree_k8_b3,humaneval,4,193.0,,105.82508833331036
good,tree_k8_b3,humaneval,4,194.0,,104.59189400000724
good,tree_k8_b3,humaneval,4,195.0,,106.19098166675857
good,tree_k8_b3,humaneval,4,204.0,,108.94079466664321
good,tree_k8_b3,humaneval,4,212.0,,110.97935066662826
good,tree_k8_b3,humaneval,4,221.0,,112.78558333328905
good,tree_k8_b3,humaneval,4,226.0,,117.94435533335803
good,tree_k8_b3,humaneval,4,229.0,,116.29210199996776
good,sync_k8,humaneval,5,168.0,68.23897361755371,95.38147599994528
good,sync_k8,humaneval,5,170.0,67.6426887512207,94.45624699995388
good,sync_k8,humaneval,5,178.0,71.52891159057617,98.64612966672689
good,sync_k8,humaneval,5,179.0,71.29383087158203,98.40490133332514
good,sync_k8,humaneval,5,180.0,71.68197631835938,98.77748333335086
good,sync_k8,humaneval,5,189.0,73.61674308776855,100.5661603333221
good,sync_k8,humaneval,5,198.0,81.35223388671875,108.65806366669523
good,sync_k8,humaneval,5,204.0,79.43248748779297,106.59727099992476
good,sync_k8,humaneval,5,213.0,82.48066902160645,109.22827499999634
good,sync_k8,humaneval,5,222.0,85.6633186340332,114.344639666605
good,sync_k8,humaneval,5,231.0,91.02439880371094,118.81586000003604
good,sync_k8,humaneval,5,240.0,90.76142311096191,118.03252333341462
good,sync_k8,humaneval,5,249.0,95.94368934631348,123.03446866672917
good,sync_k8,humaneval,5,258.0,156.54683113098145,183.6019566666614
good,sync_k8,humaneval,5,267.0,155.41720390319824,183.06954299994825
good,sync_k8,humaneval,5,274.0,155.03883361816406,182.0259733333015
good,sync_k8,humaneval,5,276.0,154.58202362060547,181.41021866662467
good,sync_k8,humaneval,5,284.0,156.18610382080078,183.03617000005775
good,sync_k8,humaneval,5,285.0,155.1513671875,182.06391433332269
good,sync_k8,humaneval,5,286.0,154.71267700195312,182.06480333338345
good,sync_k8,humaneval,5,291.0,156.41546249389648,183.63332466658548
good,sync_k8,humaneval,5,295.0,156.88204765319824,184.21818099997716
good,tree_k8_b3,humaneval,5,168.0,,95.31023400006899
good,tree_k8_b3,humaneval,5,170.0,,94.45268166671792
good,tree_k8_b3,humaneval,5,178.0,,99.02238266673999
good,tree_k8_b3,humaneval,5,179.0,,100.08086366666777
good,tree_k8_b3,humaneval,5,180.0,,99.20420533339376
good,tree_k8_b3,humaneval,5,189.0,,101.22780133328723
good,tree_k8_b3,humaneval,5,198.0,,105.88266766663429
good,tree_k8_b3,humaneval,5,204.0,,105.99980033335349
good,tree_k8_b3,humaneval,5,213.0,,110.58053200000408
good,tree_k8_b3,humaneval,5,222.0,,112.54900433329043
good,tree_k8_b3,humaneval,5,231.0,,119.09475699996615
good,tree_k8_b3,humaneval,5,240.0,,118.26144433333084
good,tree_k8_b3,humaneval,5,249.0,,123.53420133336815
good,tree_k8_b3,humaneval,5,258.0,,184.43079833327346
good,tree_k8_b3,humaneval,5,267.0,,185.60556633331666
good,tree_k8_b3,humaneval,5,274.0,,186.63306466663374
good,tree_k8_b3,humaneval,5,276.0,,183.78050466671138
good,tree_k8_b3,humaneval,5,284.0,,184.62647033329498
good,tree_k8_b3,humaneval,5,285.0,,184.96082933334256
good,tree_k8_b3,humaneval,5,286.0,,183.01866933330143
good,tree_k8_b3,humaneval,5,291.0,,183.893364333336
good,tree_k8_b3,humaneval,5,295.0,,184.21560166665938
good,sync_k8,humaneval,6,141.0,58.228254318237305,85.58216366671411
good,sync_k8,humaneval,6,143.0,57.897090911865234,84.77048500004823
good,sync_k8,humaneval,6,144.0,57.08718299865723,83.785131999973
good,sync_k8,humaneval,6,153.0,60.990095138549805,87.33051333329607
good,sync_k8,humaneval,6,162.0,67.27433204650879,94.16088399993399
good,sync_k8,humaneval,6,171.0,68.31812858581543,95.58138066664137
good,sync_k8,humaneval,6,174.0,68.91989707946777,96.27451400001169
good,sync_k8,humaneval,6,177.0,71.06947898864746,97.93890133337892
good,sync_k8,humaneval,6,186.0,74.73134994506836,102.51521433325894
good,sync_k8,humaneval,6,187.0,73.39668273925781,100.70667666663584
good,sync_k8,humaneval,6,194.0,78.23872566223145,105.78163633328973
good,sync_k8,humaneval,6,203.0,80.4131031036377,108.21558599999356
good,sync_k8,humaneval,6,212.0,83.66179466247559,111.25424366668754
good,sync_k8,humaneval,6,221.0,86.02666854858398,113.06882433337833
good,sync_k8,humaneval,6,230.0,89.41292762756348,116.27077833329545
good,sync_k8,humaneval,6,237.0,90.31796455383301,117.06629333330433
good,sync_k8,humaneval,6,246.0,94.03395652770996,120.65511033337336
good,sync_k8,humaneval,6,255.0,96.04692459106445,123.594970999992
good,sync_k8,humaneval,6,259.0,156.6922664642334,184.79002199992297
good,sync_k8,humaneval,6,268.0,156.0690402984619,183.96887600001952
good,tree_k8_b3,humaneval,6,141.0,,85.37833533328512
good,tree_k8_b3,humaneval,6,143.0,,86.29459933330403
good,tree_k8_b3,humaneval,6,144.0,,87.18958433338932
good,tree_k8_b3,humaneval,6,153.0,,92.04378866668853
good,tree_k8_b3,humaneval,6,162.0,,94.67119533332547
good,tree_k8_b3,humaneval,6,171.0,,96.47491500000447
good,tree_k8_b3,humaneval,6,174.0,,95.90202266658375
good,tree_k8_b3,humaneval,6,177.0,,101.09153233329972
good,tree_k8_b3,humaneval,6,186.0,,100.37157733335522
good,tree_k8_b3,humaneval,6,187.0,,100.18264566669504
good,tree_k8_b3,humaneval,6,194.0,,105.79537866667494
good,tree_k8_b3,humaneval,6,203.0,,107.49639366666709
good,tree_k8_b3,humaneval,6,212.0,,112.34162233333566
good,tree_k8_b3,humaneval,6,221.0,,113.56472266673902
good,tree_k8_b3,humaneval,6,230.0,,116.87636333331207
good,tree_k8_b3,humaneval,6,237.0,,118.91730433328952
good,tree_k8_b3,humaneval,6,246.0,,123.30303066663878
good,tree_k8_b3,humaneval,6,255.0,,123.39337399999178
good,tree_k8_b3,humaneval,6,259.0,,181.83734800006565
good,tree_k8_b3,humaneval,6,268.0,,181.5171896666268
good,sync_k8,humaneval,7,94.0,42.96422004699707,70.77201500003333
good,sync_k8,humaneval,7,96.0,42.174339294433594,69.59353200000373
good,sync_k8,humaneval,7,98.0,45.3801155090332,72.75863766673247
good,sync_k8,humaneval,7,100.0,47.467708587646484,74.4252013333143
good,sync_k8,humaneval,7,109.0,46.477317810058594,73.11740566665964
good,sync_k8,humaneval,7,110.0,46.463727951049805,73.3793473333122
good,sync_k8,humaneval,7,117.0,51.09214782714844,78.13896500010051
good,sync_k8,humaneval,7,120.0,51.77497863769531,78.59277699997686
good,sync_k8,humaneval,7,121.0,51.470041275024414,78.25012700009985
good,sync_k8,humaneval,7,122.0,56.61129951477051,84.31981066668294
good,sync_k8,humaneval,7,124.0,53.57241630554199,81.52623366665398
good,sync_k8,humaneval,7,125.0,53.94124984741211,81.2648866666438
good,sync_k8,humaneval,7,121.0,51.91659927368164,78.99681266665976
good,sync_k8,humaneval,7,129.0,56.258201599121094,83.79705233325438
good,sync_k8,humaneval,7,130.0,55.61256408691406,83.02187333340243
good,sync_k8,humaneval,7,131.0,54.88872528076172,81.90636766669266
good,sync_k8,humaneval,7,138.0,55.750370025634766,82.74153099994705
good,sync_k8,humaneval,7,147.0,60.86993217468262,88.1682626667142
good,sync_k8,humaneval,7,156.0,61.62834167480469,88.68010099999849
good,sync_k8,humaneval,7,158.0,63.27033042907715,91.01805099997523
good,sync_k8,humaneval,7,162.0,67.96765327453613,95.86628066674544
good,sync_k8,humaneval,7,171.0,68.45831871032715,96.04194100000066
good,sync_k8,humaneval,7,174.0,67.97146797180176,95.08247200005223
good,sync_k8,humaneval,7,183.0,72.07274436950684,98.90836166676328
good,sync_k8,humaneval,7,185.0,72.48878479003906,99.66585666671834
good,sync_k8,humaneval,7,187.0,71.93708419799805,98.4069520000493
good,sync_k8,humaneval,7,189.0,72.49093055725098,100.24593900005382
good,sync_k8,humaneval,7,198.0,79.30541038513184,106.28277566670036
good,sync_k8,humaneval,7,202.0,80.87873458862305,108.99706799997044
good,sync_k8,humaneval,7,206.0,81.43925666809082,110.24965900007422
good,sync_k8,humaneval,7,215.0,85.86764335632324,116.17542033343528
good,tree_k8_b3,humaneval,7,94.0,,69.00392699997077
good,tree_k8_b3,humaneval,7,96.0,,69.02303233332992
good,tree_k8_b3,humaneval,7,98.0,,71.39027033337096
good,tree_k8_b3,humaneval,7,100.0,,72.00044800003849
good,tree_k8_b3,humaneval,7,109.0,,73.4149573333591
good,tree_k8_b3,humaneval,7,110.0,,72.93768733333361
good,tree_k8_b3,humaneval,7,117.0,,78.40613566669853
good,tree_k8_b3,humaneval,7,120.0,,80.48420566668112
good,tree_k8_b3,humaneval,7,121.0,,80.21872900001974
good,tree_k8_b3,humaneval,7,122.0,,84.6438310000972
good,tree_k8_b3,humaneval,7,124.0,,83.12680133330508
good,tree_k8_b3,humaneval,7,125.0,,80.72040933327469
good,tree_k8_b3,humaneval,7,121.0,,80.50513166664115
good,tree_k8_b3,humaneval,7,129.0,,83.12899266672231
good,tree_k8_b3,humaneval,7,130.0,,82.11994666657807
good,tree_k8_b3,humaneval,7,131.0,,83.17778066673307
good,tree_k8_b3,humaneval,7,138.0,,85.47128599996553
good,tree_k8_b3,humaneval,7,147.0,,88.93117666672048
good,tree_k8_b3,humaneval,7,156.0,,90.08134133336921
good,tree_k8_b3,humaneval,7,158.0,,90.26409600003876
good,tree_k8_b3,humaneval,7,167.0,,96.52736933343465
good,tree_k8_b3,humaneval,7,174.0,,96.576218999979
good,tree_k8_b3,humaneval,7,183.0,,99.65221066659544
good,tree_k8_b3,humaneval,7,185.0,,99.7836733333435
good,tree_k8_b3,humaneval,7,187.0,,101.58707266664268
good,tree_k8_b3,humaneval,7,189.0,,103.39740500001679
good,tree_k8_b3,humaneval,7,198.0,,107.05952166674265
good,tree_k8_b3,humaneval,7,202.0,,111.024254000048
good,tree_k8_b3,humaneval,7,206.0,,109.4245230000711
good,tree_k8_b3,humaneval,7,215.0,,111.92591099998172
good,sync_k8,humaneval,8,95.0,42.357683181762695,69.57762866672599
good,sync_k8,humaneval,8,97.0,47.41859436035156,75.70516633338991
good,sync_k8,humaneval,8,106.0,49.12400245666504,77.00022066673314
good,sync_k8,humaneval,8,115.0,50.94099044799805,77.79117066661692
good,sync_k8,humaneval,8,124.0,51.848411560058594,78.34221299994033
good,sync_k8,humaneval,8,133.0,56.35547637939453,84.75732600004208
good,sync_k8,humaneval,8,142.0,58.484792709350586,85.91238533324984
good,sync_k8,humaneval,8,150.0,61.509132385253906,88.52901933329568
good,sync_k8,humaneval,8,152.0,61.78164482116699,88.76843933335033
good,sync_k8,humaneval,8,154.0,64.43572044372559,91.6999656666624
good,sync_k8,humaneval,8,155.0,63.573598861694336,91.69376166658745
good,sync_k8,humaneval,8,164.0,67.51275062561035,94.9092853333659
good,sync_k8,humaneval,8,173.0,69.77701187133789,97.0701989999129
good,sync_k8,humaneval,8,182.0,76.27058029174805,103.67672733343407
good,sync_k8,humaneval,8,191.0,74.94497299194336,102.66048066665527
good,sync_k8,humaneval,8,200.0,79.38909530639648,107.66854666660507
good,sync_k8,humaneval,8,209.0,83.95695686340332,111.18066833333945
good,sync_k8,humaneval,8,218.0,83.9996337890625,111.36644966666415
good,tree_k8_b3,humaneval,8,95.0,,70.6246936665784
good,tree_k8_b3,humaneval,8,97.0,,72.68352333326527
good,tree_k8_b3,humaneval,8,106.0,,75.65813166662879
good,tree_k8_b3,humaneval,8,115.0,,79.75079466666793
good,tree_k8_b3,humaneval,8,124.0,,80.37897500004283
good,tree_k8_b3,humaneval,8,133.0,,82.99092466656707
good,tree_k8_b3,humaneval,8,142.0,,84.30579533331228
good,tree_k8_b3,humaneval,8,150.0,,88.35764666665884
good,tree_k8_b3,humaneval,8,152.0,,88.89192600003963
good,tree_k8_b3,humaneval,8,154.0,,90.20604166667479
good,tree_k8_b3,humaneval,8,155.0,,92.99183999999875
good,tree_k8_b3,humaneval,8,164.0,,94.13899233340634
good,tree_k8_b3,humaneval,8,173.0,,97.36606100005655
good,tree_k8_b3,humaneval,8,182.0,,99.43674933333351
good,tree_k8_b3,humaneval,8,191.0,,102.66028166671342
good,tree_k8_b3,humaneval,8,200.0,,106.76759500008754
good,tree_k8_b3,humaneval,8,209.0,,112.47100033327901
good,tree_k8_b3,humaneval,8,218.0,,112.90418233334222
good,sync_k8,humaneval,9,154.0,64.2549991607666,91.79011433333869
good,sync_k8,humaneval,9,156.0,62.682390213012695,90.00777366668673
good,sync_k8,humaneval,9,157.0,64.49127197265625,91.65092833341677
good,sync_k8,humaneval,9,158.0,63.80820274353027,90.54286499991687
good,sync_k8,humaneval,9,164.0,66.43199920654297,92.8927413332646
good,sync_k8,humaneval,9,173.0,68.64738464355469,95.54823933333347
good,sync_k8,humaneval,9,180.0,73.70352745056152,100.9860066667263
good,sync_k8,humaneval,9,189.0,76.21574401855469,104.10054099999546
good,sync_k8,humaneval,9,192.0,75.38795471191406,103.06792366657562
good,sync_k8,humaneval,9,201.0,79.78439331054688,107.02037466666414
good,sync_k8,humaneval,9,210.0,83.1139087677002,110.23738399992702
good,sync_k8,humaneval,9,219.0,85.27112007141113,112.50248333329867
good,sync_k8,humaneval,9,228.0,89.71691131591797,116.65451400005665
good,sync_k8,humaneval,9,237.0,90.64865112304688,117.14031333329557
good,sync_k8,humaneval,9,246.0,94.88558769226074,122.47482466664127
good,sync_k8,humaneval,9,250.0,95.63970565795898,122.26013466664682
good,sync_k8,humaneval,9,259.0,154.00004386901855,180.41628566661683
good,sync_k8,humaneval,9,268.0,154.70290184020996,181.55914666664304
good,sync_k8,humaneval,9,277.0,156.76045417785645,184.00287166666556
good,tree_k8_b3,humaneval,9,154.0,,91.23888466667245
good,tree_k8_b3,humaneval,9,156.0,,90.02716033337687
good,tree_k8_b3,humaneval,9,157.0,,89.8162090000658
good,tree_k8_b3,humaneval,9,158.0,,88.64453699999214
good,tree_k8_b3,humaneval,9,164.0,,95.71164633340474
good,tree_k8_b3,humaneval,9,173.0,,100.2351196666038
good,tree_k8_b3,humaneval,9,180.0,,100.97437066665881
good,tree_k8_b3,humaneval,9,189.0,,103.8277329999048
good,tree_k8_b3,humaneval,9,192.0,,102.56367566660545
good,tree_k8_b3,humaneval,9,201.0,,108.35272266666951
good,tree_k8_b3,humaneval,9,210.0,,117.87372366671018
good,tree_k8_b3,humaneval,9,219.0,,113.06085166664829
good,tree_k8_b3,humaneval,9,228.0,,118.18078900000316
good,tree_k8_b3,humaneval,9,237.0,,121.46164633330271
good,tree_k8_b3,humaneval,9,246.0,,122.02591066663803
good,tree_k8_b3,humaneval,9,250.0,,123.85044666672258
good,tree_k8_b3,humaneval,9,259.0,,182.88848166671568
good,tree_k8_b3,humaneval,9,268.0,,182.960012666683
good,tree_k8_b3,humaneval,9,277.0,,184.1556656666388
good,sync_k8,humaneval,10,75.0,37.952423095703125,65.05213866664582
good,sync_k8,humaneval,10,84.0,42.0682430267334,68.94683900002923
good,sync_k8,humaneval,10,85.0,40.11392593383789,66.98513199999903
good,sync_k8,humaneval,10,92.0,41.82767868041992,68.42898633336574
good,sync_k8,humaneval,10,101.0,44.70634460449219,71.11674066661067
good,sync_k8,humaneval,10,110.0,45.86172103881836,72.3344116665929
good,sync_k8,humaneval,10,119.0,50.50230026245117,77.22753399993374
good,sync_k8,humaneval,10,123.0,51.26214027404785,77.58795533330662
good,sync_k8,humaneval,10,126.0,51.44381523132324,77.83664233331464
good,sync_k8,humaneval,10,135.0,56.505680084228516,83.47058366669373
good,sync_k8,humaneval,10,144.0,57.54995346069336,84.46631300002245
good,sync_k8,humaneval,10,153.0,61.7372989654541,88.5580416666014
good,sync_k8,humaneval,10,162.0,66.09153747558594,92.8117396667047
good,sync_k8,humaneval,10,171.0,67.64769554138184,94.19537300008774
good,sync_k8,humaneval,10,180.0,71.85077667236328,98.68771266672482
good,sync_k8,humaneval,10,189.0,72.47471809387207,99.35632600008327
good,sync_k8,humaneval,10,190.0,73.41504096984863,100.51933466670074
good,sync_k8,humaneval,10,191.0,73.1050968170166,99.67423866669245
good,sync_k8,humaneval,10,193.0,76.82991027832031,104.23545700005586
good,sync_k8,humaneval,10,197.0,77.1486759185791,103.59745033326496
good,tree_k8_b3,humaneval,10,75.0,,66.90236066667586
good,tree_k8_b3,humaneval,10,84.0,,68.35132566660116
good,tree_k8_b3,humaneval,10,85.0,,68.3740110000455
good,tree_k8_b3,humaneval,10,92.0,,72.97935366660658
good,tree_k8_b3,humaneval,10,101.0,,71.32333766671195
good,tree_k8_b3,humaneval,10,110.0,,74.14800766662651
good,tree_k8_b3,humaneval,10,119.0,,80.27802100004331
good,tree_k8_b3,humaneval,10,123.0,,80.72429533327572
good,tree_k8_b3,humaneval,10,126.0,,78.21414666666121
good,tree_k8_b3,humaneval,10,135.0,,85.5006786667029
good,tree_k8_b3,humaneval,10,144.0,,84.8345306667092
good,tree_k8_b3,humaneval,10,153.0,,89.52375166666091
good,tree_k8_b3,humaneval,10,162.0,,92.74344699998495
good,tree_k8_b3,humaneval,10,171.0,,95.12452200003186
good,tree_k8_b3,humaneval,10,180.0,,97.57382966670846
good,tree_k8_b3,humaneval,10,189.0,,99.1547483333027
good,tree_k8_b3,humaneval,10,190.0,,101.14426666675139
good,tree_k8_b3,humaneval,10,191.0,,100.42630599996201
good,tree_k8_b3,humaneval,10,193.0,,103.61348500007959
good,tree_k8_b3,humaneval,10,197.0,,105.67408999999921
medium,sync_k8,gsm8k,1,75.0,38.10763359069824,95.62490342858177
medium,sync_k8,gsm8k,1,84.0,40.31491279602051,97.16078042857484
medium,sync_k8,gsm8k,1,93.0,41.09811782836914,97.99443199991003
medium,sync_k8,gsm8k,1,102.0,45.04704475402832,101.5592059999674
medium,sync_k8,gsm8k,1,105.0,47.948360443115234,105.99087585714565
medium,sync_k8,gsm8k,1,114.0,50.97317695617676,107.93693957134629
medium,sync_k8,gsm8k,1,123.0,51.85532569885254,109.05916185704395
medium,sync_k8,gsm8k,1,132.0,57.76357650756836,115.60223299995357
medium,sync_k8,gsm8k,1,136.0,58.36009979248047,116.06174700003916
medium,sync_k8,gsm8k,1,140.0,57.73305892944336,115.44109699997222
medium,sync_k8,gsm8k,1,141.0,58.22110176086426,115.7361764285732
medium,sync_k8,gsm8k,1,146.0,60.942649841308594,117.88277757140706
medium,sync_k8,gsm8k,1,149.0,61.63191795349121,118.2996839999243
medium,sync_k8,gsm8k,1,152.0,61.99789047241211,118.9137274285604
